identifier,title,creator,date,year,language,description,publisher,source,collected_date
bib_fict_8658317,Johannis Hardouini Societas Jesu Presbyteri Chronologiæ ex Nummis antiquis restitutæ prolusio de nummis herodiadum,"Hardouin, Johannes [Jean], S. J.",1693-01-01T00:00:00Z,1693,Latin,"Small 4to. pp. 208, [3]. Signatures: A-O⁴. Near-contemporary vellum-backed and cornered marbled boards. With contemporary manuscript notes on front pastedown and flyleaf. First edition of a celebrated, if notorious, contribution to the extreme sceptical movement in 17th-century classical studies. Although already a notable, and formidably industrious editor of ecclesiastical records, this remarkable text constitutes the earliest appearance of Hardouin’s venture into the mad world of universal disbelief (see A. Grafton, Bring Out Your Dead: The Past as a Revelation. Cambridge, Mass., 2001, pp, 181-207). Claiming to have discovered, in part from his intense research into numismatic evidence for all western history – although he credited much of his work to an anonymous critic – that the only truly genuine classical texts extant were a few by Cicero, Pliny the Elder, Virgil (but the Georgics alone: ‘the thought of writing the Aeneid never entered Virgil’s mind’) and Horace (Satires and Epistles only), he went on to casually dismiss as abject fakes by a mysterious sodality (Arnaldo Momigliani calls them ‘a gang of Italians in the fourteenth century’) ‘the whole range of written texts from antiquity, which modern critics strove so desperately to reconcile with one another’ (Grafton, p. 188). As the first to detect the true nature of virtually all Greek and Latin literature known to immediate posterity, and to discredit entirely such revered masterworks as Augustine’s Confessions, Hardouin thus introduced, and spent a scholarly lifetime recapitulating, the incredible notion that nearly every major and minor writer from Homer and Hesiod onward was simply a figment of latter-day fictive invention, and that ‘the classical and patristic heritage was not only incomplete but largely spurious.’  Hardouin continued to work on his astounding theories ever after, but the 1693 Chronologiæ was no doubt his greatest, or most outrageous evocation of them. The volume appears never to have been reprinted entirely as such (Grafton tells us that on 7 January 1693 a delegation of Jesuits led by Father Hurault, rector of the Jesuit College of Louis le Grand, invaded the printing shop of Jean Anisson and confiscated all copies of the book lodged there, which may account for its evident rarity). For rare it is, and not to be confused with Hardouin’s similarly-titled works of 1697 (Chronologiæ ex nummis antiquis restitutæ specumen primum: numismata sæculi Constantiniani) and 1699 (Chronologiae veteris Testimenti [...] et nummis antiquis [...] specimen alterum, see Bib# /Fr# 344).",Paris : Apud Joannem Anisson Typographiæ Regiæ Directorem,Internet Archive,2025-11-19T09:09:06.778133
bib_fict_8657973,"De Joanna Papissa, sive Famosæ Quæstionis, An fœmina ulla inter Leonem IV, & Benedictum III, Romanos Pontifices, media sederit, A’ NA´ KPIΣΙΣ. Auctore Davide Blondello [...]","Blondel, David ; de Courcelles, Étienne (trans.)",1657-01-01T00:00:00Z,1657,Latin,"Full title: De Joanna Papissa, sive Famosæ Quæstionis, An fœmina ulla inter Leonem IV, & Benedictum III, Romanos Pontifices, media sederit, A’ NA´ KPIΣΙΣ. Auctore Davide Blondello, Catalaunensi, Historiæ Ecclesiasticæ in Illustri Schola Amstelædamensi nuper Professore. 8vo. pp. [104], 140, [30]. Signatures: */a8, b-f8, A-L8. Bound in 19th-century straight-grain morocco, richly gilt. With large folding table. First edition in Latin of Blondel’s demolition of the legendary female papacy of Joan (or Joannes Anglicus), in 855-57 (or later, in some accounts), first raised as a true episode by the chronicler Jean de Mably in the mid-thirteenth century, and held dear as a mark of Romanist folly by anti-Catholic controversialists during the late middle ages and Renaissance. Its mythical status was asserted by Pope Clement VIII in 1601, but Blondel’s analysis of 1647 (in French, here rendered into standard Latin by Étienne de Courcelles, with a long apologetic preface), ‘effectively demolished’ the tradition, or as Edward Gibbon put it, ‘annihilated’ Pope Joan herself – indicating, incidentally, that Blondel (d. 1655) did not restrict his exposure of forgeries to those discreditable to the Roman Church. See A. Cioranescu, Bibliographie de la littérature française du dix-septième siècle. Paris, 1965, vol. I, 12491.",Amsterdam : Typis Joannis Blaeu,Internet Archive,2025-11-19T09:09:06.778150
bib_fict_7276333,Leonis Allatii De Patria Homeri,"Allatius, Leo [Allacci, Leone] ; Proclus ; Baian, André (trans.)",1640-01-01T00:00:00Z,1640,Latin,"8vo. pp. 31 [i.e. 39]; pp. 295; f. [1], pp. 71, (5), [1] (blank). Contemporary sheep with gilt title on spine and gilt initials ‘A M’ in spine compartments. Engraved vignette of Homer and the Sphinx on title page, with a smaller rendering of the same on p. 11 of the first section. Ownership inscription of Abraham Girard, dated 1668, on title page. Rare first edition of this patriotic, yet intensely learned effort by Allatios (ca. 1586-1669), a native of Chios, to prove that the birthplace of Homer was, in fact, Chios. As the librarian of Cardinal Barberini, Allatios had unparalleled access to manuscripts in Roman libraries and beyond, including those of the Bibliothèque Royale in Paris which supplied the two main accounts used in his treatise; unfortunately along the way Allatios takes such spurious works as the accounts of the ‘Trojans’ Dictys and Dares at face value. The preliminary matter includes a dedication to Francesco Barberini and the author’s foreword, thanking his friend Jean Bourdelot for copies of the two manuscript lives of Homer from Paris: one by Proclus, and the other anonymous; both are presented in Greek and Latin on facing pages. The second section contains Allatios’ own extrapolations, research and hypotheses; and the last section is a lengthy poem on the subject of Homer’s birthplace composed in Greek by Allacci and kindly translated into Latin by a Goan-born philologist, André Baian. Allatius was vigorously involved in Classical debates and had just published, in 1637, “his own set of controversial ancient texts, the purported writings of Socrates, Antisthenes, and other Socratic philosophers – essays that flew in the face of Plato’s contention that Socrates had never written anything” (I. Rowland, The Scarith of Scornello: A Tale of Renaissance Forgery, Chicago, 2004, pp. 73-74). See also J.E. Sandys, A History of Classical Scholarship. Cambridge, 1903, p. 356; a recent study of Allatios is K. Hartnup, 'On the Beliefs of the Greeks': Leo Allatios and Popular Orthodoxy. Leiden, 2004.",Lyon : Sumptibus Laurentii Durand,Internet Archive,2025-11-19T09:09:06.778157
McGillLibrary-osl_poemata-novis-scholiis-illustrata_V497p1583-21693,"Poemata : Novis scholiis illustrata, quae Henr. Steph ... dedit ..",Virgil,1583-01-01T00:00:00Z,1583,Latin,"[14] 419, 77 pages",[Geneva],Internet Archive,2025-11-19T09:09:06.778178
McGillLibrary-osl_campus-elysius-gallilae-amoenitate-refertus_WZ240C449c1533_1353820876-21654,Campus Elysius Galliae amoenitate refertus,"Champier, Symphorien, 1472?-approximately 1535, author",1533-01-01T00:00:00Z,1533,Latin,3 parts in 1 ; 18 cm (8vo).,Lugduni : In aedibus Melchioris et Gasparis Trechsel fratrum.,Internet Archive,2025-11-19T09:09:06.778233
bib_fict_6722377,"Paraeneticorum veterum Pars I.nd. In qua producuntur Scriptores VIII. S. Valerianus Cimelensis, S. Columbanus Abbas, Dinamius Grammaticus, S. Basilius Episcopus, Anneus Boetius, Tyrol Rex Scotorum, Winsbekius Eq. Germanus, Winsbekia, nobilis Germana [...]","Goldast, Melchior ; Rittershausen, Konrad",1604-01-01T00:00:00Z,1604,Latin,"Full title: Paraeneticorum veterum Pars I.nd. In qua producuntur Scriptores VIII. S. Valerianus Cimelensis, S. Columbanus Abbas, Dinamius Grammaticus, S. Basilius Episcopus, Anneus Boetius, Tyrol Rex Scotorum, Winsbekius Eq. Germanus, Winsbekia, nobilis Germana. Cum Notis Melchioris Haiminsfeldii Goldasti, ex bibliotheca & sumtibus Bartholemæi Schobingeri JC. Adjectæ Cunradi Rittershusii JC. Conjecturæ in Panegyricos veteres . 4to. pp. 490, [46]. Signatures: A-Z⁴ a-z⁴ 2A-2N⁴ 2O⁶(-O6) 2P-2X⁴. Polished calf. Illustrated at head of each of the three Middle High German poems. A ‘dual’ presentation copy, inscribed by Goldast first to Isaac Casaubon (scribbled over), then to Friedrich Taubmann (1565-1613, neo-Latin poet, philologist, and wit), and heavily annotated by the latter. Manuscript annotations throughout in two hands. In manuscript on title page: ""A.b.1760. NCS[?]"" and ""G.A. Gumlich, 1857."" In Latin and Middle High German; commentary in German. First edition of Melchior Goldast’s earliest substantial scholarly work; see in extenso A. Baade, Melchior Goldast von Haiminsfeld: collector, commentator, and editor. New York, 1992. Among other texts found in hitherto unstudied medieval manuscripts in the monastery of St Gall, and in private holdings in Germany and Switzerland, Goldast transcribed, with commentary, large portions of three Middle High German didactic poems known only from the early fourteenth-century Codex Manesse: ‘König Tyro von Schotten’ (of which no Scottish equivalent is known) and the German tales of Winsbeke’ and ‘Winsbekin,’ thus in effect initiating modern studies of medieval vernacular literature in Germanic-speaking Europe. But his subsequent forgeries of ancient texts in the Alamannicarum rerum scriptores (see Bib# 4102861/Fr# 338 in this collection) and elsewhere, and his invention of a libellous slur on Justus Lipsius, cast in some doubt the veracity of the declarations and transcripts here. See The National union catalog, pre-1956 imprints: a cumulative author list representing Library of Congress printed cards and titles reported by other American libraries. London, 1968-1981, vol. 204, 343; J.G.T. Grässe, Trésor de livres rares et précieux. Dresden, B. Kuntze, 1859-1869, vol. 3, p. 107.",Lindau (Bodensee) : Ex officina typographica Ioannis Ludovici Brem,Internet Archive,2025-11-19T09:09:06.778254
bib_fict_4386890,Isaaci Vossii Observationum ad Pomp. Melam appendix. Accedit ejusdem ad Tertias P. Simonii Objectiones Responsio. Subjungitur Pauli Colomesii ad Henricum Justellum Epistola,"Vossius, Isaac",1686-01-01T00:00:00Z,1686,Latin,"4to. pp. [1], 136, [4] (3 last blank). Signatures: [A]2 B-S4. Vellum boards. Leather lettering panel with gilded title. Marginalia on p. 1. Engraved initial. Bound with two other works. From the Fagel Collection. The present work is an appendix to Observationum ad Pomp[onium] Melam by Isaac Vossius (1618-1689), the Dutch manuscript collector and scholar-librarian to the queen of Sweden. The first section is a critique of Jacobus Gronovius' annotations of an edition of Pompeius Mela. Paul Colomiès' letter is in French. The work includes at pp. 58-72 a sniffy reply to the dissertation of Humphrey Hody (1659-1707), who for the first time systemically demolished the forged and widely reproduced Letter to Philocrates on the Septuagint by pseudo-Aristeas. See ESTC, R24581; D. Wing (ed.), Short-title Catalogue of Books Printed in England, Scotland, Ireland, Wales, and British America, and of English Books Printed in Other Countries, 1641–1700. 4 vols. New York, 1982-98 (2nd ed.), V704; E. Havens, “Babelic Confusion. Literary Forgery and the Bibliotheca Fictiva,” in W. Stephens & E. Havens (eds.), Literary forgery in early modern Europe, 1450-1800, Baltimore, 2018, pp. 42-44.","London: Prostant apud Robertum Scott, Bibliopolam",Internet Archive,2025-11-19T09:09:06.778266
bib_fict_418910,"Διονυσίου Λογγίνου Περὶ ὕψους, καὶ τὰλλα εὑρισκόμενα. Dionysii Longini De sublimitate commentarius, Ceteraque, quæ reperiri potuere [...]","Longinus (attr.) ; Tollius, Jacobus (ed.) ; Robortello, Francesco (ed.) ; Portus, Franciscus (ed.) ; de Petra, Gabriel (ed.) ; Langbaine, Gerard (ed.) ; Dacier, André (ed.)",1694-01-01T00:00:00Z,1694,Latin,"Full title: Διονυσίου Λογγίνου Περὶ ὕψους, καὶ τὰλλα εὑρισκόμενα. Dionysii Longini De sublimitate commentarius, Ceteraque, quæ reperiri potuere. In usum serenissimi Principis Electoralis Brandenburgici Jacobus Tollius E quinque Codicibus MSS. emendavit, & Fr. Robortelli, Fr. Porti, Gabrielis de Petra, Ger. Langbænii, & Tanaquilli Fabri, notis integris suas subjecit, novamque versionum suam Latinam, & Gallicam Boilavii, cum ejusdem, ac Dacierii, suisque notis Gallicis addidit. 4to. pp. [26], 408, [12]. Signatures: *⁴( -*1) 2*-3*⁴ 4*² A-3F⁴ 3G². Printer's device on title page. Includes ornaments and initials. Text in Latin and Greek, followed by French translation from the Greek of ‘De Sublimitate:’ ""Traité du sublime, ou, Du merveilleux dans le discours. Traduit du grec de Longin par Monsieur Despreaux."" Attributed to Longinus, the name assigned to the anonymous first-century author of the treatise. Formerly incorrectly attributed to Dionysius Cassius Longinus, ca. 213-273. See also D. Wing (ed.), Short-title Catalogue of Books Printed in England, Scotland, Ireland, Wales, and British America, and of English Books Printed in Other Countries, 1641-1700. 4 vols. New York, 1982-1998 (2nd ed.), V 704; Brunet, J.-C. Brunet, Manuel du Libraire et de l'amateur de livres. Paris, 1862, III, col. 1151; J.G.T. Grässe, Trésor de livres rares et précieux. Dresden, 1859-1869, IV, pp. 252.","Utrecht : Ex Officinâ Francisci Halma, Academiæ Typographi",Internet Archive,2025-11-19T09:09:06.778276
bib_fict_4102842,"Ioannis Ludovici Guezii Balzacii Carminum, Libri tres. Eiusdem epistolæ selectæ. Editore Ægidio Menagio","Guez de Balzac, Jean-Louis, seigneur ; Ménage, Gilles (ed.) ; Chauveau, François (engr.) ; Regnesson, Nicolas (engr.) ; Picart, Jean (engr.)",1650-01-01T00:00:00Z,1650,Latin,"4to. f. [1] (blank), pp. [16], 475 [i.e. 479; p. 27 misnumbered 72; pp. 437-440 repeated in numbering; pp. 441 ff. called 437 ff.], [11], f. [1] (blank). Signatures: ã⁴ ẽ⁴ A-3P⁴ χ1. Vellum. Manuscript spine title, remnants of later label onfront board, some manuscript annotations and corrections. Historiated and engraved initials, head- and tailpieces. With an added, engraved title page (ã1); signed ""F. Chauveau in."", ""N. Regnesson Sculp."" Engraved vignette on title page, signed ""Ioan. Picart fe."" The ‘Indignatio in poetas Neronianorum temporum’ (first printed here at pp. 194-197), although an obvious imitation, was later treated as the work of the Roman satirist Turnus, and W. Speyer (Die literarische Fälschung im heidnischen und christlichen Altertum: ein Versuch ihrer Deutung. Munich, 1971, p. 320) among others regards Guez de Balzac as its forger. J.-M. Quérard, Les supercheries littéraires dévoilées; seconde édition, considérablement augmentée, publiée par MM. Gustave Brunet et Pierre Jannet. Paris, 1870, III, col. 865, gives a good account; see also O. Delepierre, Supercheries littéraires, London, 1872, pp. 51-56. Click here to view the Johns Hopkins University catalog record.",Paris : Sumptibus Augustini Courbé,Internet Archive,2025-11-19T09:09:06.778312
bib_fict_4102893_2,"La satyre de Petrone. Traduite en francois avec le texte latin, suivant le nouveau manuscrit, trouvé à Bellegrade en 1688. Ouvrage complet. Contenant les galanteries et les Débauches de l'Empereur Néron, & de ses Favoris [...] Tome second","Petronius Arbiter, Titus ; [Nodot, François]",1694-01-01T00:00:00Z,1694,Latin,"Full title: La satyre de Petrone. Traduite en francois avec le texte latin, suivant le nouveau manuscrit, trouvé à Bellegrade en 1688. Ouvrage complet. Contenant les galanteries et les Débauches de l'Empereur Néron, & de ses Favoris: avec des remarques curieuses Et une Table des Principales Matiéres; Enrichi de Figures en Taille Douce. Tome second. Second of 2 volumes in 12mo. ff. [2] (blank), pp. [8], 549, [1] (blank), ff. [6] (plates), [2] (blank). Calf boards with gilt filet on front edge, gilded spine on 5 bars, red and black lettering panels, red edges. Latin and French on opposite pages. ""Chez Pierre Marteau"" was not an existing publishing house, but a name borrowed by various booksellers in Europe. Printer's device on title page. Engraved frontispiece for each volume, and full-page engraved plates with a caption for each chapter title. Head- and tailpieces. The first text for a French market, incorporating the connective fragments said to have been found at Belgrade in 1688, but in fact forged – that is, probably composed or appropriated from a rhetorical exercise of an amateur classicist (see W. Stolz, Petrons Satyricon und François Nodot: ein Beitrag zur Geschichte literarischer Fälschungen. Mainz, 1987; Bib# 4102895/Fr# 374 in this collection) – by the military novelist François Nodot. Nodot published the work as a manuscript ‘discovery’ made by him in war-torn Dalmatia, together with his letter to François Charpentier, president of the Académie Française, announcing the discovery (11 October 1690), and Charpentier’s reply (9 November), welcoming it. See S. Gaselee, ‘Bibliography of Petronius’ in: Transactions of the Bibliographical Society, 10 (1909), pp. 141-233, number 89 (‘All these translations with Cologne imprint were probably printed in France’); W. Stolz, 10. Click here to view the Johns Hopkins University catalog record.",Cologne [i.e. Paris?] : Chez Pierre Marteau,Internet Archive,2025-11-19T09:09:06.778321
