identifier,title,creator,date,year,language,description,publisher,source,collected_date
McGillLibrary-osl_de-visione-dei-etc_folioWZ230N6391500-24094,"De visione dei, etc","Nicholas, of Cusa, Cardinal, 1401-1464",1488-01-01T00:00:00Z,1488,Latin,170 leaves 24 cm,[Strassburg] [M. Flach],Internet Archive,2025-11-18T16:15:10.885482
McGillLibrary-osl_c-plynii-secvndi-natvralis-historiae_folioWZ230P728h1473-24052,C. Plynii secvndi Natvralis historiae liber primvs de his qvae singvlis libris continentvr incipit foeliciter,"Pliny, the Elder",1473-01-01T00:00:00Z,1473,Latin,[794] p. ; 40 cm. (fol.),[Rome : Conradus Sweynheym and Arnoldus Pannartz],Internet Archive,2025-11-18T16:15:10.885508
McGillLibrary-osl_incipit-prohemium-proprietatibus_folioWZ230B287p1482-24055,Incipit p[ro]hemium de p[ro]prietatibus reru[m] fratris Bartholomei A[n]glici de ordine fratrum minorum,"Bartholomaeus, Anglicus, active 13th century",1482-01-01T00:00:00Z,1482,Latin,[572] pages ; 30 cm (Folio),[Lyon] : [Nicolaus Philippi and Marcus Reinhart],Internet Archive,2025-11-18T16:15:10.888541
McGillLibrary-osl_theologia-naturalis-sive-liber-creaturarum_folioWZ230R2738t1496-23848,"Theologia naturalis, sive Liber creaturarum","Raymond, of Sabunde, -1436",1496-01-01T00:00:00Z,1496,Latin,"162 leaves in 2 columns, 1 leaf, blank, wanting. 29 cm","Strassburg (Argentine), Martinus Flach",Internet Archive,2025-11-18T16:15:10.888604
McGillLibrary-osl_libellus-de-egritudinibus-infantium_WZ230B1441472-1473-23851,Libellus de egritudinibus infantium,"Bagellardo, Paolo, -1492?",1472-01-01T00:00:00Z,1472,Latin,[40] leaves ; 19 cm. (4to),[Padua : Bartholomaeus de Valdezoccho and Martinus de Septem Arboribus],Internet Archive,2025-11-18T16:15:10.888610
McGillLibrary-osl_de-peste-de-venenis_folioWZ230G898p-23833,De peste. De venenis,"Guainerio, Antonio, -1440",1487-01-01T00:00:00Z,1487,Latin,43 unnumbl. leaves 28 cm (fol.),[Venice] [Reynaldus de Novimagio],Internet Archive,2025-11-18T16:15:10.888615
McGillLibrary-osl_ioannis-scoti-theologi-subtilissimi_folioWZ230D926s1472-23836,Ioannis Scoti theologi subtilissimi sup[er] p[ri]mu[m] sente[n]tia[rum],"Duns Scotus, John, approximately 1266-1308",1472-01-01T00:00:00Z,1472,Latin,224 unnumbered leaves (210 and 224 blank) ; 34 cm (fol.),[Venice] : Windelinu[m] Spirensem,Internet Archive,2025-11-18T16:15:10.888639
McGillLibrary-osl_corona-florida-medicinae_folioWZ230G289c1491-23823,"Corona florida medicinae, sive, De conservatione sanitatis","Gazio, Antonio, 1449-1528",1491-01-01T00:00:00Z,1491,Latin,1 volume ; 32 cm (fol.),"Venice : Joannes and Gregorius de Gregoriis, de Forlivio",Internet Archive,2025-11-18T16:15:10.888644
McGillLibrary-osl_ortus-sanitatis_folioO781497-23813,Hortus sanitatis. maior.,"Per Bernardinum Benalium et Joannem de Cereto de Tridino alias Tacuinum,",1511-01-01T00:00:00Z,1511,Latin,[367] leaves : illustrations (woodcuts) ; 32 cm,"Impressum Venetijs : Per Bernardinum Benalium et Joannem de Cereto de Tridino alias Tacuinum, 1511.",Internet Archive,2025-11-18T16:15:10.888658
McGillLibrary-osl_sphaerae-mundi_wz230s123s1490-23810,Sphaerae mundi,"Sacro Bosco, Joannes de, active 1230",1490-01-01T00:00:00Z,1490,Latin,"48 leaves : illustrations (woodcuts, some color) ; 22 cm",Venetiis : Mandato et expensis ... Octaviani Scoti,Internet Archive,2025-11-18T16:15:10.888666
McGillLibrary-osl_expositio-gentilis-de-fulgineo_folioWZ230A957e1478-23798,Expositio gentilis de fulgineo in tertium librum Canonis Avicennae ...,"Avicenna, 980-1037",1478-01-01T00:00:00Z,1478,Latin,286 leaves ; 42 cm,Pavia : Damianum de conphaloneriis de binascho,Internet Archive,2025-11-18T16:15:10.888701
McGillLibrary-osl_isidori-iunioris-hispalensis-episcopi_folioWZ230I81e1472-23777,Isidori Iunioris Hispalensis episcopi Ethimologiarum libri numero viginti finiunt foeliciter ..,"Isidore, of Seville, Saint, -636",1472-01-01T00:00:00Z,1472,Latin,"264 leaves : illustrations, map ; 31 cm",Augsburg : Günther Ziner,Internet Archive,2025-11-18T16:15:10.888719
McGillLibrary-osl_ad-sanctissimum_folioWZ230S211s1473-23780,Ad sanctissimu[m] & B. Patre[m] & D.D. Paulum ii. P.M. liber incipit dictus Speculum uit[a]e human[a]e ..,"Sánchez de Arévalo, Rodrigo, 1404-1470",1473-01-01T00:00:00Z,1473,Latin,[324] pages (last pages blank) 29 cm,"Impressus est ... Rom[a]e, in domo ... Ioha[n]nis Philippi de Lignami ...",Internet Archive,2025-11-18T16:15:10.888726
McGillLibrary-osl_de-officiis-paradoxa_folioWZ230C568o1480-23783,De officiis ; paradoxa ; de amicitia ... de senectute,"Cicero, Marcus Tullius",1480-01-01T00:00:00Z,1480,Latin,90 leaves ; 29 cm,Venetiis : Per philippum quondam petri veneti,Internet Archive,2025-11-18T16:15:10.888731
McGillLibrary-rbsc_hadriani-lunii-hornani_colgate6-P528J86H331588-23711,"Hadriani Iunii Hornani, medici, Batauia. : In qua præter gentis & insulæ antiquitatem, originem, decora, mores, aliaq́ue ad eam historiam pertinentia, declaratur quæ fuerit vetus Batauia, quæ Plinio, Tacito, & Ptolemæo cognita: quæ item genuina inclytæ Francorum nationis fuerit sedes","Junius, Hadrianus, 1511-1575, author",1588-01-01T00:00:00Z,1588,Latin,"[20], 411, [1] p. : illustrations (woodcuts) ; 23 cm (4to)","Lugduni Batuorum, : Ex officina Plantiniana, : Apud Franciscum Raphelengium.",Internet Archive,2025-11-18T16:15:10.888825
McGillLibrary-osl_album-amicorum-johannes-derramout_BibOsl7507-23678,Album amicorum of Johannes Derramout,"Derramout, Johannes.",1611-01-01T00:00:00Z,1611,Latin,"i, 190 leaves, bound : 2 color coats of arms",1611-1613.,Internet Archive,2025-11-18T16:15:10.888837
McGillLibrary-osl_mel-antidatos-ex-medicae-praxis_BibOsl7517-23604,Mel anti[d]atos [sic] ex medicae praxis floribus decerptum ab Iulio Hyeronymo Bandiera Med. Doct. Senen. Senis MDCXCI,"Bandiera, Giulio Girolamo",1691-01-01T00:00:00Z,1691,Latin,"249 leaves, bound",[approximately 1691],Internet Archive,2025-11-18T16:15:10.888857
ARes08409,Septimus tomus uitarum sanctorum patrum,"Lippomano, Luigi, 1500-1559",1558-01-01T00:00:00Z,1558,latin,"Más detalles Materia Santos Literatura latina -- Siglo 16 Editor Romae : Antonium Bladum impressorem Cam. Fecha de publicación 1558 Formato [20], 370 h.; 4o Fuente Catálogo de la biblioteca Identificador OCLC : (OCoLC)915375374 Nota de publicación Marca tip. en port. Lugar de impresión Italia Roma Nota de descripción física Sign.: *-2*8, 3*4, A-Z8, 2A-2Y8, 2Z10 SIGNATURA A Res. 08/4/09 Olim.: A 19/97. | Encuadernación: Perg. E.21.T.D. (En la tapa Catálogo Fama",Romae : Antonium Bladum impressorem Cam.,Internet Archive,2025-11-18T16:15:10.888866
McGillLibrary-osl_two-public-instruments-conservators-city-forum-livii_BibOsl7558-22857,"[Two public instruments of the Conservators of the city of Forum Livii (Forlì) in favour of the marquis Giacomo Zandemaria, papal governor of that city : i. Diploma conferring the rights of citizenship upon him and upon the family of Zandemaria, ii. Letters patent testifying to the good character of his governorship]",Producer not identified,1668-01-01T00:00:00Z,1668,Latin,"35 leaves : parchment, color illustrations, coat of arms",1668-1670.,Internet Archive,2025-11-18T16:15:10.888892
McGillLibrary-osl_ad-legem-secundam-codice-maleficis-mathematicis_BibOsl7631-22863,"Ad legem secundam codice de maleficis et mathematicis Iacobi Valerij I.C. et patritij Mediolanensis notae : de vanitate astrologorum, diuinatorum, vatum, augurum, haruspicum, hariolarum, Chaldaeorum, somniorum interpraetum, genethliacorum, et aliorum aeruscatorum, qui quaestus gratia sub nomine mathematicorum et astrologorum suas adumbrant ineptias","Valerius, Jacobus",1635-01-01T00:00:00Z,1635,Latin,"vii, 36 leaves, bound",1635.,Internet Archive,2025-11-18T16:15:10.888898
McGillLibrary-osl_joannis-baptistae-portae-neapolitani_BibOsl7618-22866,"Joannis Baptistae Portae, Neapolitani, de ea Naturalis physiognomiae parte que ad manuum lineas spectat libri duo","Porta, Giambattista della, approximately 1535-1615",1600-01-01T00:00:00Z,1600,Latin,"34 leaves, bound : vellum, illustrations, portrait",[approximately 1600],Internet Archive,2025-11-18T16:15:10.888902
McGillLibrary-osl_compendium-physicae-a-dom_BibOsl7536-22782,Compendium physicae a dom. Petro Cruuellio pastore et in Academia Montalbanensi phīe professore dictatum anno salutis 1654° ..,"Cruvel, Pierre, 1602-1658",1654-01-01T00:00:00Z,1654,Latin,"232 leaves, bound",1654.,Internet Archive,2025-11-18T16:15:10.888912
McGillLibrary-osl_commentarii-in-hippocratis-aphorismos-septem_BibOsl0174-22776,"Commentarii in Hippocratis Aphorismos septem sectionibus concinnatos, Samuelis Bave Coloniensis, medicinae candidatj anno 1624 : with Latin text of Aphorisms distinguished by larger writing",Hippocrates,1624-01-01T00:00:00Z,1624,Latin,"xiv, 422 pages, bound ; 16 cm",1624.,Internet Archive,2025-11-18T16:15:10.888922
McGillLibrary-osl_consilium-in-debilitate-digestiue-stomaci_BibOsl7555-22726,Consilium in debilitate digestiue stomaci ... pro spectato domino Johanne [Symonetta] de Calabria editum per ... magistrum Johannem Matheum de Ferrariis de Gradi,"Ferrari de Gradi, Giovanni Matteo, -1472",1470-01-01T00:00:00Z,1470,Latin,11 unnumbered leaves,[approximately 1470],Internet Archive,2025-11-18T16:15:10.888928
McGillLibrary-osl_an-indulgence-sir-george-sutton_BibOsl7527-22724,"[An indulgence from Sir George Sutton, knt., Master, and the brethren, of the Hospital of Burton Lazars in Leicestershire, to Margaret Bowis or Boys, written 10 July, 1497, together with later related documents]",Producer not identified,1497-01-01T00:00:00Z,1497,Latin,35 leaves,1497-[19--?],Internet Archive,2025-11-18T16:15:10.888939
McGillLibrary-osl_hippolytus-redivivus_BibOsl7573-22721,Hippolytus redivivus : id est remedium contemnendi sexum muliebrem,Producer not identified,1600-01-01T00:00:00Z,1600,Latin,"ii, 34 leaves",[16--],Internet Archive,2025-11-18T16:15:10.888969
McGillLibrary-osl_inquisicio-indentata-capta-apud-lycheffelde_BibOsl7535-22717,Inquisicio indentata capta apud Lycheffelde ... coram Ricardo Frythe vno coronatore domini Regis ... xxxvij⁰ die Nouembris anno regni Regis Henrici octaui quarto super visum corporis Henrici Irelande alias dicti Henrici Chambyr,Producer not identified,1512-01-01T00:00:00Z,1512,Latin,1 leaf : parchment,1512.,Internet Archive,2025-11-18T16:15:10.889006
dutch-school-4479,An album of botanical studies,Dutch School,1637-01-01T00:00:00Z,1637,english-handwritten,"Dutch School An album of botanical studies Circa 1637-1642 26 water- and bodycolor drawings, average size: 12 ⅜  x 8 ⅜  inches. Most are inscribed in Dutch. Loosely inserted in an album of full vellum. Spine height: 14 ⅞  inches. Watermarks:  Foolscap; peacock inside circle; and others.  According to Dr. Sam Segal, these drawings are by Pieter Holsteyn, the younger (circa 1612-1673). Sandra Raphael has identified the plants; see the manuscript for her comments.   Inscriptions: 1 a & b.  “Croon Imperiael” (Crown Imperial; Fritillaria imperialis ). 2. “Crocus” ( Crocus veruus ). 3. “Martagon van Constantinoplen” (Scarlet Turk’s Cap Lily; Lilium chalcedonicum ). 4. “Narcissus albus” (Poet’s Narcissus; Narcissus poeticus ). 5. “Groot trompet” (Hoop-petticoat Narcissus; Narcissus bulbocodium ). 6.“Enckel Jonkielje” (Jonquil and Kampernel Narcissus; Narcissus jonquilla , Narcissus x odorus - N. pseudonarcissus ). 7. “Iris Persica” (Persian Iris). 8. “Geslamde spaans Iris” (Spanish Iris; Iris xiphium ). 9. “Iris wit met blau van Quakel of posteleyn” (English Iris; Iris latifolia ). 10. “Ornithogalum alexandrinum” (Great Star of Bethlehem; Ornithogalum pyramidale ). 11. “Vyolet geboorde Schapesteyn” (Tulip). 12. “Vroech nieu van Mr. Coper” (Tulip). 13. No inscription - tulip. 14. No inscription - tulip. 15. No inscription - five carnations; Dianthus caryophyllus . 16. No inscription - five carnations; Dianthus caryophyllus . 17. No inscription - five carnations; Dianthus caryophyllus . 18. “Auricula ursi, oft beeren oor.” (Auriculas or Bear’s Ear; Primula x pubescens - P. auricula ). 19. “Malva flore rubro” (Lavatera; Lavatera trimestris ). 20. “Orgi Orjentalis” (Bee orchid; Ophrys apifera ). 21. “Gentionella” (Gentian; Gentiana clusii ). 22. “Fritillaris aquitanica” (Pyrenean Fritillary; Fritillaria pyrenaica ).  23. “Lilium persicum” (Persian Lily; Fritillaria persica ).  24. “Wit fritillaris” (White Fritillary; Fritillaria meleagris ).  25. “Bonte fritillaris” (Snake’s Head Fritillary; Fritillaria meleagris ) Original held by the Oak Spring Garden Foundation, Upperville, Virginia. This resource is in the public domain and may be used without restriction, however, attribution is customary and requested.",,Internet Archive,2025-11-18T16:15:10.889016
McGillLibrary-rbsc_biblia-latina_incun-1480-bible-22556,[Biblia Latina.],"Per Franciscum de hailbrun,",1480-01-01T00:00:00Z,1480,Latin,469 leaves ; 23 cm (4to),Impressa Venetiis : Per Franciscum de hailbrun,Internet Archive,2025-11-18T16:15:10.889023
